Reading,Bolton,1-0
Sheffield United,Charlton,2-1
Wigan,Liverpool,0-4
Everton,West Ham,2-0
Man City,Watford,0-0
Charlton,Blackburn,1-0
Tottenham,Middlesbrough,2-1
Newcastle,Reading,3-2
West Ham,Wigan,0-2
Blackburn,Newcastle,1-3
Bolton,West Ham,4-0
Liverpool,Fulham,4-0
Man United,Man City,3-1
Middlesbrough,Wigan,1-1
Portsmouth,Everton,2-0
Tottenham,Charlton,5-1
Watford,Reading,0-0
Chelsea,Arsenal,1-1
Sheffield United,Aston Villa,2-2
Chelsea,Newcastle,1-0
Wigan,Arsenal,0-1
Arsenal,Portsmouth,2-2
Aston Villa,Bolton,0-1
Charlton,Liverpool,0-3
Newcastle,Watford,2-1
Reading,Blackburn,1-2
Wigan,Sheffield United,0-1
Everton,Chelsea,2-3
Man City,Tottenham,1-2
West Ham,Man United,1-0
Fulham,Middlesbrough,2-1
Arsenal,Blackburn,6-2
Aston Villa,Man United,0-3
Fulham,West Ham,0-0
Liverpool,Watford,2-0
Man City,Bolton,0-2
Middlesbrough,Charlton,2-0
Newcastle,Tottenham,3-1
Portsmouth,Sheffield United,3-1
Reading,Everton,0-2
Wigan,Chelsea,2-3
Blackburn,Liverpool,1-0
Bolton,Newcastle,2-1
Chelsea,Reading,2-2
Everton,Middlesbrough,0-0
Man United,Wigan,3-1
Sheffield United,Man City,0-1
Tottenham,Aston Villa,2-1
Watford,Arsenal,1-2
West Ham,Portsmouth,1-2
Charlton,Fulham,2-2
Blackburn,Middlesbrough,2-1
Bolton,Portsmouth,3-2
Charlton,Aston Villa,2-1
Chelsea,Fulham,2-2
Everton,Newcastle,3-0
Man United,Reading,3-2
Sheffield United,Arsenal,1-0
Tottenham,Liverpool,0-1
West Ham,Man City,0-1
Fulham,Watford,0-0
Liverpool,Bolton,3-0
Man City,Everton,2-1
Middlesbrough,Sheffield United,3-1
Newcastle,Man United,2-2
Portsmouth,Tottenham,1-1
Reading,West Ham,6-0
Wigan,Blackburn,0-3
Arsenal,Charlton,4-0
Aston Villa,Chelsea,0-0
Blackburn,Arsenal,0-2
Bolton,Man City,0-0
Charlton,Middlesbrough,1-3
Chelsea,Wigan,4-0
Man United,Aston Villa,3-1
Sheffield United,Portsmouth,1-1
Watford,Liverpool,0-3
West Ham,Fulham,3-3
Everton,Reading,1-1
Tottenham,Newcastle,2-3
Aston Villa,Watford,2-0
Fulham,Tottenham,1-1
Liverpool,Chelsea,2-0
Man City,Blackburn,0-3
Middlesbrough,Bolton,5-1
Newcastle,West Ham,2-2
Portsmouth,Charlton,0-1
Reading,Sheffield United,3-1
Arsenal,Man United,2-1
Wigan,Everton,0-2
Watford,Blackburn,2-1
Portsmouth,Middlesbrough,0-0
Reading,Wigan,3-2
Sheffield United,Fulham,2-0
West Ham,Liverpool,1-2
Bolton,Charlton,1-1
Chelsea,Blackburn,3-0
Man United,Watford,4-0
Newcastle,Aston Villa,3-1
Aston Villa,West Ham,1-0
Blackburn,Sheffield United,2-1
Charlton,Chelsea,0-1
Fulham,Newcastle,2-1
Liverpool,Everton,0-0
Man City,Reading,0-2
Middlesbrough,Arsenal,1-1
Watford,Bolton,0-1
Wigan,Portsmouth,1-0
Tottenham,Man United,0-4
Chelsea,Middlesbrough,3-0
Everton,Blackburn,1-0
Man United,Charlton,2-0
Newcastle,Liverpool,2-1
Portsmouth,Man City,2-1
Reading,Aston Villa,2-0
Sheffield United,Tottenham,2-1
West Ham,Watford,0-1
Arsenal,Wigan,2-1
Bolton,Fulham,2-1
Everton,Tottenham,1-2
Watford,Wigan,1-1
Charlton,West Ham,4-0
Fulham,Man United,1-2
Liverpool,Sheffield United,4-0
Middlesbrough,Reading,2-1
Watford,Everton,0-3
Blackburn,Portsmouth,3-0
Tottenham,Bolton,4-1
Wigan,Newcastle,1-0
Arsenal,Reading,2-1
Fulham,Aston Villa,1-1
Liverpool,Man United,0-1
Man City,Wigan,0-1
Newcastle,Middlesbrough,0-0
Portsmouth,Chelsea,0-2
Sheffield United,Everton,1-1
Watford,Charlton,2-2
Bolton,Blackburn,1-2
West Ham,Tottenham,3-4
Aston Villa,Arsenal,0-1
Man City,Chelsea,0-1
Blackburn,West Ham,1-2
Chelsea,Sheffield United,3-0
Man United,Bolton,4-1
Middlesbrough,Man City,0-2
Reading,Portsmouth,0-0
Tottenham,Watford,3-1
Wigan,Fulham,0-0
Aston Villa,Liverpool,0-0
Charlton,Newcastle,2-0
Everton,Arsenal,1-0
Bolton,Sheffield United,1-0
Charlton,Wigan,1-0
Fulham,Portsmouth,1-1
Liverpool,Arsenal,4-1
Man United,Blackburn,4-1
Newcastle,Man City,0-1
Watford,Chelsea,0-1
West Ham,Middlesbrough,2-0
Tottenham,Reading,1-0
Aston Villa,Everton,1-1
Everton,Fulham,4-1
Man City,Charlton,0-0
Arsenal,West Ham,0-1
Blackburn,Aston Villa,1-2
Chelsea,Tottenham,1-0
Middlesbrough,Watford,4-1
Portsmouth,Man United,2-1
Reading,Liverpool,1-2
Sheffield United,Newcastle,1-2
Wigan,Bolton,1-3
Aston Villa,Wigan,1-1
Bolton,Everton,1-1
Charlton,Reading,0-0
Fulham,Man City,1-3
Newcastle,Arsenal,0-0
Watford,Portsmouth,4-2
Arsenal,Bolton,2-1
Man City,Liverpool,0-0
Middlesbrough,Aston Villa,1-3
Portsmouth,Newcastle,2-1
Reading,Fulham,1-0
Sheffield United,West Ham,3-0
Everton,Charlton,2-1
Wigan,Tottenham,3-3
Arsenal,Man City,3-1
Man United,Sheffield United,2-0
Blackburn,Watford,3-1
Liverpool,Middlesbrough,2-0
West Ham,Chelsea,1-4
Bolton,Reading,1-3
Charlton,Sheffield United,1-1
Fulham,Blackburn,1-1
Liverpool,Wigan,2-0
Man United,Middlesbrough,1-1
Tottenham,Arsenal,2-2
Watford,Man City,1-1
West Ham,Everton,1-0
Aston Villa,Portsmouth,0-0
Newcastle,Chelsea,0-0
Blackburn,Charlton,4-1
Chelsea,Bolton,2-2
Everton,Man United,2-4
Man City,Aston Villa,0-2
Middlesbrough,Tottenham,2-3
Portsmouth,Liverpool,2-1
Sheffield United,Watford,1-0
Wigan,West Ham,0-3
Arsenal,Fulham,3-1
Reading,Newcastle,1-0
Aston Villa,Sheffield United,3-0
Everton,Portsmouth,3-0
Fulham,Liverpool,1-0
Man City,Man United,0-1
Newcastle,Blackburn,0-2
Reading,Watford,0-2
West Ham,Bolton,3-1
Wigan,Middlesbrough,0-1
Arsenal,Chelsea,1-1
Charlton,Tottenham,0-2
Chelsea,Man United,0-0
Tottenham,Blackburn,1-1
Blackburn,Reading,3-3
Bolton,Aston Villa,2-2
Chelsea,Everton,1-1
Liverpool,Charlton,2-2
Man United,West Ham,0-1
Middlesbrough,Fulham,3-1
Portsmouth,Arsenal,0-0
Sheffield United,Wigan,1-2
Tottenham,Man City,2-1
Watford,Newcastle,1-1
Aston Villa,Liverpool,1-2
Bolton,Newcastle,1-3
Derby,Portsmouth,2-2
Everton,Wigan,2-1
Middlesbrough,Blackburn,1-2
Sunderland,Tottenham,1-0
West Ham,Man City,0-2
Arsenal,Fulham,2-1
Chelsea,Birmingham,3-2
Man United,Reading,0-0
Tottenham,Everton,1-3
Birmingham,Sunderland,2-2
Fulham,Bolton,2-1
Man City,Derby,1-0
Portsmouth,Man United,1-1
Reading,Chelsea,1-2
Wigan,Middlesbrough,1-0
Birmingham,West Ham,0-1
Fulham,Middlesbrough,1-2
Newcastle,Aston Villa,0-0
Portsmouth,Bolton,3-1
Reading,Everton,1-0
Tottenham,Derby,4-0
Wigan,Sunderland,3-0
Blackburn,Arsenal,1-1
Liverpool,Chelsea,1-1
Man City,Man United,1-0
Arsenal,Man City,1-0
Aston Villa,Fulham,2-1
Bolton,Reading,3-0
Chelsea,Portsmouth,1-0
Derby,Birmingham,1-2
Everton,Blackburn,1-1
Sunderland,Liverpool,0-2
West Ham,Wigan,1-1
Man United,Tottenham,1-0
Middlesbrough,Newcastle,2-2
Bolton,Everton,1-2
Fulham,Tottenham,3-3
Liverpool,Derby,6-0
Man United,Sunderland,1-0
Middlesbrough,Birmingham,2-0
Newcastle,Wigan,1-0
Reading,West Ham,0-3
Arsenal,Portsmouth,3-1
Aston Villa,Chelsea,2-0
Blackburn,Man City,1-0
Birmingham,Bolton,1-0
Chelsea,Blackburn,0-0
Everton,Man United,0-1
Portsmouth,Liverpool,0-0
Sunderland,Reading,2-1
Tottenham,Arsenal,1-3
West Ham,Middlesbrough,3-0
Wigan,Fulham,1-1
Man City,Aston Villa,1-0
Derby,Newcastle,1-0
Arsenal,Derby,5-0
Fulham,Man City,3-3
Liverpool,Birmingham,0-0
Middlesbrough,Sunderland,2-2
Reading,Wigan,2-1
Aston Villa,Everton,2-0
Blackburn,Portsmouth,0-1
Bolton,Tottenham,1-1
Man United,Chelsea,2-0
Newcastle,West Ham,3-1
Birmingham,Man United,0-1
Chelsea,Fulham,0-0
Derby,Bolton,1-1
Man City,Newcastle,3-1
Portsmouth,Reading,7-4
Sunderland,Blackburn,1-2
West Ham,Arsenal,0-1
Wigan,Liverpool,0-1
Everton,Middlesbrough,2-0
Tottenham,Aston Villa,4-4
Aston Villa,West Ham,1-0
Man United,Wigan,4-0
Arsenal,Sunderland,3-2
Blackburn,Birmingham,2-1
Bolton,Chelsea,0-1
Fulham,Portsmouth,0-2
Liverpool,Tottenham,2-2
Man City,Middlesbrough,3-1
Newcastle,Everton,3-2
Reading,Derby,1-0
Arsenal,Bolton,2-0
Aston Villa,Man United,1-4
Blackburn,Reading,4-2
Everton,Liverpool,1-2
Fulham,Derby,0-0
Man City,Birmingham,1-0
Middlesbrough,Chelsea,0-2
Wigan,Portsmouth,0-2
West Ham,Sunderland,3-1
Newcastle,Tottenham,3-1
Birmingham,Wigan,3-2
Chelsea,Man City,6-0
Man United,Middlesbrough,4-1
Portsmouth,West Ham,0-0
Reading,Newcastle,2-1
Sunderland,Fulham,1-1
Bolton,Aston Villa,1-1
Derby,Everton,0-2
Liverpool,Arsenal,1-1
Tottenham,Blackburn,1-2
Arsenal,Man United,2-2
Aston Villa,Derby,2-0
Blackburn,Liverpool,0-0
Everton,Birmingham,3-1
Fulham,Reading,3-1
Middlesbrough,Tottenham,1-1
Newcastle,Portsmouth,1-4
Wigan,Chelsea,0-2
West Ham,Bolton,1-1
Man City,Sunderland,1-0
Derby,West Ham,0-5
Liverpool,Fulham,2-0
Sunderland,Newcastle,1-1
Birmingham,Aston Villa,1-2
Bolton,Middlesbrough,0-0
Chelsea,Everton,1-1
Man United,Blackburn,2-0
Portsmouth,Man City,0-0
Tottenham,Wigan,4-0
Reading,Arsenal,1-3
Arsenal,Wigan,2-0
Birmingham,Portsmouth,0-2
Bolton,Man United,1-0
Derby,Chelsea,0-2
Everton,Sunderland,7-1
Man City,Reading,2-1
Middlesbrough,Aston Villa,0-3
Newcastle,Liverpool,0-3
Fulham,Blackburn,2-2
West Ham,Tottenham,1-1
Blackburn,Aston Villa,0-4
Aston Villa,Arsenal,1-2
Blackburn,Newcastle,3-1
Chelsea,West Ham,1-0
Portsmouth,Everton,0-0
Reading,Middlesbrough,1-1
Sunderland,Derby,1-0
Wigan,Man City,1-1
Liverpool,Bolton,4-0
Tottenham,Birmingham,2-3
Man United,Fulham,2-0
Newcastle,Arsenal,1-1
Aston Villa,Portsmouth,1-3
Chelsea,Sunderland,2-0
Everton,Fulham,3-0
Man United,Derby,4-1
Newcastle,Birmingham,2-1
Reading,Liverpool,3-1
Blackburn,West Ham,0-1
Bolton,Wigan,4-1
Middlesbrough,Arsenal,2-1
Tottenham,Man City,2-1
Birmingham,Reading,1-1
Derby,Middlesbrough,0-1
Fulham,Newcastle,0-1
Man City,Bolton,4-2
Portsmouth,Tottenham,0-1
Sunderland,Aston Villa,1-1
West Ham,Everton,0-2
Wigan,Blackburn,5-3
Arsenal,Chelsea,1-0
Liverpool,Man United,0-1
Arsenal,Tottenham,2-1
Aston Villa,Man City,1-1
Bolton,Birmingham,3-0
Fulham,Wigan,1-1
Liverpool,Portsmouth,4-1
Middlesbrough,West Ham,1-2
Reading,Sunderland,2-1
Blackburn,Chelsea,0-1
Man United,Everton,2-1
Newcastle,Derby,2-2
Birmingham,Middlesbrough,3-0
Chelsea,Aston Villa,4-4
Derby,Liverpool,1-2
Everton,Bolton,2-0
Portsmouth,Arsenal,0-0
Sunderland,Man United,0-4
Tottenham,Fulham,5-1
West Ham,Reading,1-1
Wigan,Newcastle,1-0
Man City,Blackburn,2-2
Birmingham,Fulham,1-1
Chelsea,Newcastle,2-1
Everton,Arsenal,1-4
Portsmouth,Middlesbrough,0-1
Sunderland,Bolton,3-1
Tottenham,Reading,6-4
West Ham,Man United,2-1
Wigan,Aston Villa,1-2
Derby,Blackburn,1-2
Man City,Liverpool,0-0
Arsenal,West Ham,2-0
Aston Villa,Tottenham,2-1
Fulham,Chelsea,1-2
Man United,Birmingham,1-0
Middlesbrough,Everton,0-2
Reading,Portsmouth,0-2
Blackburn,Sunderland,1-0
Bolton,Derby,1-0
Liverpool,Wigan,1-1
Newcastle,Man City,0-2
Arsenal,Birmingham,1-1
Aston Villa,Reading,3-1
Chelsea,Tottenham,2-0
Derby,Wigan,0-1
Everton,Man City,1-0
Man United,Newcastle,6-0
Middlesbrough,Liverpool,1-1
West Ham,Fulham,2-1
Bolton,Blackburn,1-2
Sunderland,Portsmouth,2-0
Birmingham,Chelsea,0-1
Blackburn,Middlesbrough,1-1
Fulham,Arsenal,0-3
Newcastle,Bolton,0-0
Portsmouth,Derby,3-1
Reading,Man United,0-2
Tottenham,Sunderland,2-0
Man City,West Ham,1-1
Wigan,Everton,1-2
Liverpool,Aston Villa,2-2
Aston Villa,Blackburn,1-1
Arsenal,Newcastle,3-0
Bolton,Fulham,0-0
Middlesbrough,Wigan,1-0
Sunderland,Birmingham,2-0
Chelsea,Reading,1-0
Derby,Man City,1-1
Everton,Tottenham,0-0
Man United,Portsmouth,2-0
West Ham,Liverpool,1-0
Birmingham,Derby,1-1
Blackburn,Everton,0-0
Liverpool,Sunderland,3-0
Man City,Arsenal,1-3
Portsmouth,Chelsea,1-1
Reading,Bolton,0-2
Tottenham,Man United,1-1
Wigan,West Ham,1-0
Fulham,Aston Villa,2-1
Newcastle,Middlesbrough,1-1
Aston Villa,Newcastle,4-1
Bolton,Portsmouth,0-1
Derby,Tottenham,0-3
Everton,Reading,1-0
Middlesbrough,Fulham,1-0
Sunderland,Wigan,2-0
West Ham,Birmingham,1-1
Chelsea,Liverpool,0-0
Man United,Man City,1-2
Arsenal,Blackburn,2-0
Birmingham,Arsenal,2-2
Fulham,West Ham,0-1
Liverpool,Middlesbrough,3-2
Newcastle,Man United,1-5
Portsmouth,Sunderland,1-0
Wigan,Derby,2-0
Blackburn,Bolton,4-1
Reading,Aston Villa,1-2
Man City,Everton,0-2
Arsenal,Aston Villa,1-1
Birmingham,Tottenham,4-1
Derby,Sunderland,0-0
Fulham,Man United,0-3
Man City,Wigan,0-0
Middlesbrough,Reading,0-1
Newcastle,Blackburn,0-1
West Ham,Chelsea,0-4
Bolton,Liverpool,1-3
Everton,Portsmouth,3-1
Liverpool,West Ham,4-0
Blackburn,Fulham,1-1
Liverpool,Newcastle,3-0
Reading,Man City,2-0
Sunderland,Everton,0-1
Tottenham,West Ham,4-0
Wigan,Arsenal,0-0
Aston Villa,Middlesbrough,1-1
Chelsea,Derby,6-1
Portsmouth,Birmingham,4-2
Arsenal,Middlesbrough,1-1
Derby,Man United,0-1
Liverpool,Reading,2-1
Portsmouth,Aston Villa,2-0
Sunderland,Chelsea,0-1
West Ham,Blackburn,2-1
Fulham,Everton,1-0
Man City,Tottenham,2-1
Wigan,Bolton,1-0
Birmingham,Newcastle,1-1
Man United,Bolton,2-0
Tottenham,Chelsea,4-4
Aston Villa,Sunderland,0-1
Blackburn,Wigan,3-1
Bolton,Man City,0-0
Everton,West Ham,1-1
Middlesbrough,Derby,1-0
Newcastle,Fulham,2-0
Reading,Birmingham,2-1
Tottenham,Portsmouth,2-0
Chelsea,Arsenal,2-1
Man United,Liverpool,3-0
Birmingham,Man City,3-1
Bolton,Arsenal,2-3
Derby,Fulham,2-2
Man United,Aston Villa,4-0
Portsmouth,Wigan,2-0
Reading,Blackburn,0-0
Sunderland,West Ham,2-1
Chelsea,Middlesbrough,1-0
Liverpool,Everton,1-0
Tottenham,Newcastle,1-4
Arsenal,Liverpool,1-1
Aston Villa,Bolton,4-0
Blackburn,Tottenham,1-1
Fulham,Sunderland,1-3
Man City,Chelsea,0-2
Newcastle,Reading,3-0
Wigan,Birmingham,2-0
Everton,Derby,1-0
Middlesbrough,Man United,2-2
West Ham,Portsmouth,0-1
Birmingham,Everton,1-1
Bolton,West Ham,1-0
Derby,Aston Villa,0-6
Portsmouth,Newcastle,0-0
Reading,Fulham,0-2
Sunderland,Man City,1-2
Tottenham,Middlesbrough,1-1
Liverpool,Blackburn,3-1
Man United,Arsenal,2-1
Chelsea,Wigan,1-1
Everton,Chelsea,0-1
Arsenal,Reading,2-0
Blackburn,Man United,1-1
Fulham,Liverpool,0-2
Middlesbrough,Bolton,0-1
West Ham,Derby,2-1
Wigan,Tottenham,1-1
Aston Villa,Birmingham,5-1
Man City,Portsmouth,3-1
Newcastle,Sunderland,2-0
Birmingham,Liverpool,2-2
Chelsea,Man United,2-1
Man City,Fulham,2-3
Sunderland,Middlesbrough,3-2
Tottenham,Bolton,1-1
West Ham,Newcastle,2-2
Wigan,Reading,0-0
Everton,Aston Villa,2-2
Portsmouth,Blackburn,0-1
Derby,Arsenal,2-6
Aston Villa,Wigan,0-2
Blackburn,Derby,3-1
Bolton,Sunderland,2-0
Fulham,Birmingham,2-0
Man United,West Ham,4-1
Middlesbrough,Portsmouth,2-0
Reading,Tottenham,0-1
Arsenal,Everton,1-0
Liverpool,Man City,1-0
Newcastle,Chelsea,0-2
Birmingham,Blackburn,4-1
Chelsea,Bolton,1-1
Derby,Reading,0-4
Everton,Newcastle,3-1
Middlesbrough,Man City,8-1
Portsmouth,Fulham,0-1
Sunderland,Arsenal,0-1
Tottenham,Liverpool,0-2
West Ham,Aston Villa,2-2
Wigan,Man United,0-2
Arsenal,West Brom,1-0
Bolton,Stoke,3-1
Everton,Blackburn,2-3
Hull,Fulham,2-1
Middlesbrough,Tottenham,2-1
Sunderland,Liverpool,0-1
West Ham,Wigan,2-1
Aston Villa,Man City,4-2
Chelsea,Portsmouth,4-0
Man United,Newcastle,1-1
Blackburn,Hull,1-1
Fulham,Arsenal,1-0
Liverpool,Middlesbrough,2-1
Newcastle,Bolton,1-0
Stoke,Aston Villa,3-2
Tottenham,Sunderland,1-2
West Brom,Everton,1-2
Man City,West Ham,3-0
Wigan,Chelsea,0-1
Portsmouth,Man United,0-1
Arsenal,Newcastle,3-0
Bolton,West Brom,0-0
Everton,Portsmouth,0-3
Hull,Wigan,0-5
Middlesbrough,Stoke,2-1
West Ham,Blackburn,4-1
Aston Villa,Liverpool,0-0
Chelsea,Tottenham,1-1
Sunderland,Man City,0-3
Blackburn,Arsenal,0-4
Fulham,Bolton,2-1
Liverpool,Man United,2-1
Man City,Chelsea,1-3
Newcastle,Hull,1-2
Portsmouth,Middlesbrough,2-1
West Brom,West Ham,3-2
Wigan,Sunderland,1-1
Stoke,Everton,2-3
Tottenham,Aston Villa,1-2
Blackburn,Fulham,1-0
Bolton,Arsenal,1-3
Liverpool,Stoke,0-0
Sunderland,Middlesbrough,2-0
West Ham,Newcastle,3-1
Chelsea,Man United,1-1
Hull,Everton,2-2
Man City,Portsmouth,6-0
Tottenham,Wigan,0-0
West Brom,Aston Villa,1-2
Arsenal,Hull,1-2
Aston Villa,Sunderland,2-1
Everton,Liverpool,0-2
Fulham,West Ham,1-2
Man United,Bolton,2-0
Middlesbrough,West Brom,0-1
Newcastle,Blackburn,1-2
Stoke,Chelsea,0-2
Portsmouth,Tottenham,2-0
Wigan,Man City,2-1
Blackburn,Man United,0-2
Sunderland,Arsenal,1-1
West Brom,Fulham,1-0
Wigan,Middlesbrough,0-1
Chelsea,Aston Villa,2-0
Everton,Newcastle,2-2
Man City,Liverpool,2-3
Portsmouth,Stoke,2-1
Tottenham,Hull,0-1
West Ham,Bolton,1-3
Arsenal,Everton,3-1
Aston Villa,Portsmouth,0-0
Bolton,Blackburn,0-0
Fulham,Sunderland,0-0
Liverpool,Wigan,3-2
Man United,West Brom,4-0
Middlesbrough,Chelsea,0-5
Hull,West Ham,1-0
Stoke,Tottenham,2-1
Newcastle,Man City,2-2
Blackburn,Middlesbrough,1-1
Everton,Man United,1-1
Sunderland,Newcastle,2-1
West Brom,Hull,0-3
Chelsea,Liverpool,0-1
Man City,Stoke,3-0
Portsmouth,Fulham,1-1
Tottenham,Bolton,2-0
West Ham,Arsenal,0-2
Wigan,Aston Villa,0-4
Newcastle,West Brom,2-1
Arsenal,Tottenham,4-4
Aston Villa,Blackburn,3-2
Bolton,Everton,0-1
Fulham,Wigan,2-0
Hull,Chelsea,0-3
Liverpool,Portsmouth,1-0
Man United,West Ham,2-0
Middlesbrough,Man City,2-0
Stoke,Sunderland,1-0
Chelsea,Sunderland,5-0
Everton,Fulham,1-0
Man United,Hull,4-3
Middlesbrough,West Ham,1-1
Portsmouth,Wigan,1-2
Stoke,Arsenal,2-1
Tottenham,Liverpool,2-1
West Brom,Blackburn,2-2
Bolton,Man City,2-0
Newcastle,Aston Villa,2-0
Arsenal,Man United,2-1
Hull,Bolton,0-1
Liverpool,West Brom,3-0
Sunderland,Portsmouth,1-2
West Ham,Everton,1-3
Wigan,Stoke,0-0
Aston Villa,Middlesbrough,1-2
Blackburn,Chelsea,0-2
Fulham,Newcastle,2-1
Man City,Tottenham,1-2
Arsenal,Aston Villa,0-2
Blackburn,Sunderland,1-2
Bolton,Liverpool,0-2
Fulham,Tottenham,2-1
Man United,Stoke,5-0
Newcastle,Wigan,2-2
West Brom,Chelsea,0-3
West Ham,Portsmouth,0-0
Everton,Middlesbrough,1-1
Hull,Man City,2-2
Aston Villa,Man United,0-0
Chelsea,Newcastle,0-0
Liverpool,Fulham,0-0
Man City,Arsenal,3-0
Middlesbrough,Bolton,1-3
Portsmouth,Hull,2-2
Stoke,West Brom,1-0
Sunderland,West Ham,0-1
Tottenham,Blackburn,1-0
Wigan,Everton,1-0
Aston Villa,Fulham,0-0
Middlesbrough,Newcastle,0-0
Stoke,Hull,1-1
Sunderland,Bolton,1-4
Wigan,West Brom,2-1
Chelsea,Arsenal,1-2
Man City,Man United,0-1
Portsmouth,Blackburn,3-2
Tottenham,Everton,0-1
Liverpool,West Ham,0-0
Arsenal,Wigan,1-0
Blackburn,Liverpool,1-3
Bolton,Chelsea,0-2
Fulham,Man City,1-1
Hull,Middlesbrough,2-1
Man United,Sunderland,1-0
Newcastle,Stoke,2-2
Everton,Aston Villa,2-3
West Brom,Portsmouth,1-1
West Ham,Tottenham,0-2
Aston Villa,Bolton,4-2
Liverpool,Hull,2-2
Man City,Everton,0-1
Middlesbrough,Arsenal,1-1
Stoke,Fulham,0-0
Sunderland,West Brom,4-0
Tottenham,Man United,0-0
Wigan,Blackburn,3-0
Chelsea,West Ham,1-1
Portsmouth,Newcastle,0-3
Blackburn,Stoke,3-0
Bolton,Portsmouth,2-1
Fulham,Middlesbrough,3-0
Hull,Sunderland,1-4
West Ham,Aston Villa,0-1
Arsenal,Liverpool,1-1
Newcastle,Tottenham,2-1
West Brom,Man City,2-1
Everton,Chelsea,0-0
Aston Villa,Arsenal,2-2
Chelsea,West Brom,2-0
Liverpool,Bolton,3-0
Man City,Hull,5-1
Middlesbrough,Everton,0-1
Portsmouth,West Ham,1-4
Stoke,Man United,0-1
Sunderland,Blackburn,0-0
Tottenham,Fulham,0-0
Wigan,Newcastle,2-1
Arsenal,Portsmouth,1-0
Blackburn,Man City,2-2
Bolton,Wigan,0-1
Everton,Sunderland,3-0
Fulham,Chelsea,2-2
Newcastle,Liverpool,1-5
West Brom,Tottenham,2-0
West Ham,Stoke,2-1
Man United,Middlesbrough,1-0
Hull,Aston Villa,0-1
Arsenal,Bolton,1-0
Aston Villa,West Brom,2-1
Everton,Hull,2-0
Middlesbrough,Sunderland,1-1
Newcastle,West Ham,2-2
Stoke,Liverpool,0-0
Man United,Chelsea,3-0
Wigan,Tottenham,1-0
Man United,Wigan,1-0
Blackburn,Newcastle,3-0
Bolton,Man United,0-1
Chelsea,Stoke,2-1
Hull,Arsenal,1-3
Man City,Wigan,1-0
Sunderland,Aston Villa,1-2
West Brom,Middlesbrough,3-0
Tottenham,Portsmouth,1-1
West Ham,Fulham,3-1
Liverpool,Everton,1-1
Portsmouth,Aston Villa,0-1
Sunderland,Fulham,1-0
Tottenham,Stoke,3-1
West Brom,Man United,0-5
Blackburn,Bolton,2-2
Chelsea,Middlesbrough,2-0
Everton,Arsenal,1-1
Man City,Newcastle,2-1
West Ham,Hull,2-0
Wigan,Liverpool,1-1
Arsenal,West Ham,0-0
Aston Villa,Wigan,0-0
Bolton,Tottenham,3-2
Fulham,Portsmouth,3-1
Hull,West Brom,2-2
Man United,Everton,1-0
Middlesbrough,Blackburn,0-0
Stoke,Man City,1-0
Liverpool,Chelsea,2-0
Newcastle,Sunderland,1-1
Blackburn,Aston Villa,0-2
Chelsea,Hull,0-0
Everton,Bolton,3-0
Man City,Middlesbrough,1-0
Portsmouth,Liverpool,2-3
Sunderland,Stoke,2-0
West Brom,Newcastle,2-3
Wigan,Fulham,0-0
Tottenham,Arsenal,0-0
West Ham,Man United,0-1
Portsmouth,Man City,2-0
Man United,Fulham,3-0
Arsenal,Sunderland,0-0
Aston Villa,Chelsea,0-1
Bolton,West Ham,2-1
Man United,Blackburn,2-1
Middlesbrough,Wigan,0-0
Stoke,Portsmouth,2-2
Fulham,West Brom,2-0
Liverpool,Man City,1-1
Newcastle,Everton,0-0
Hull,Tottenham,1-2
Arsenal,Fulham,0-0
Chelsea,Wigan,2-1
Everton,West Brom,2-0
Middlesbrough,Liverpool,2-0
Aston Villa,Stoke,2-2
Bolton,Newcastle,1-0
Hull,Blackburn,1-2
West Ham,Man City,1-0
Liverpool,Sunderland,2-0
Portsmouth,Chelsea,0-1
West Brom,Arsenal,1-3
Blackburn,Everton,0-0
Fulham,Hull,0-1
Man City,Aston Villa,2-0
Newcastle,Man United,1-2
Stoke,Bolton,2-0
Tottenham,Middlesbrough,4-0
Wigan,West Ham,0-1
Sunderland,Tottenham,1-1
Fulham,Blackburn,1-2
Arsenal,Blackburn,4-0
Bolton,Fulham,1-3
Everton,Stoke,3-1
Hull,Newcastle,1-1
Man United,Liverpool,1-4
Middlesbrough,Portsmouth,1-1
Sunderland,Wigan,1-2
Aston Villa,Tottenham,1-2
Chelsea,Man City,1-0
West Ham,West Brom,0-0
Blackburn,West Ham,1-1
Fulham,Man United,2-0
Newcastle,Arsenal,1-3
Portsmouth,Everton,2-1
Stoke,Middlesbrough,1-0
Tottenham,Chelsea,1-0
West Brom,Bolton,1-1
Liverpool,Aston Villa,5-0
Man City,Sunderland,1-0
Wigan,Hull,1-0
Arsenal,Man City,2-0
Blackburn,Tottenham,2-1
Bolton,Middlesbrough,4-1
Fulham,Liverpool,0-1
Hull,Portsmouth,0-0
Newcastle,Chelsea,0-2
West Brom,Stoke,0-2
West Ham,Sunderland,2-0
Everton,Wigan,4-0
Man United,Aston Villa,3-2
Chelsea,Bolton,4-3
Liverpool,Blackburn,4-0
Middlesbrough,Hull,3-1
Portsmouth,West Brom,2-2
Stoke,Newcastle,1-1
Sunderland,Man United,1-2
Tottenham,West Ham,1-0
Wigan,Arsenal,1-4
Aston Villa,Everton,3-3
Man City,Fulham,1-3
Aston Villa,West Ham,1-1
Middlesbrough,Fulham,0-0
